bird,block,electrode,freq,hemi,r2,region,segment,site,weight_entropyspect,weight_entropytime,weight_fund,weight_maxAmp,weight_meanspect,weight_meantime,weight_q2,weight_sal,weight_skewspect,weight_skewtime,weight_voice2percent
GreBlu9508M,Site5,6,132,L,0.203495348269,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.104361648702,0.27961076513,0.160720114024,0.0565685970449,-0.488904805664,0.954197504888,0.232719559474,0.178227458561,-0.0724084136671,-0.204290280868,0.265027627915
GreBlu9508M,Site5,6,149,L,0.215909911809,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.130608768081,0.28211001419,0.175484883505,-0.0155864416945,-0.556572362397,0.983422536756,0.229798613615,0.173702502471,-0.0398853580291,-0.268720499956,0.293415650275
GreBlu9508M,Site5,6,165,L,0.187517080088,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.159767340075,0.239701171741,0.0808502947259,-0.105361675614,-0.533025316128,0.85422404322,0.224907709546,0.119454504997,0.0266016888302,-0.153208199334,0.214100710632
GreBlu9508M,Site5,6,182,L,0.057803927568,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0247560535949,0.0720118705957,-0.012169605256,-0.0411307398116,-0.288401365343,0.430637853035,0.0728383621299,0.101001945882,0.0102826873454,-0.134946168305,0.049257772282
GreBlu9508M,Site5,7,0,L,0.0283977061199,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0436674467992,0.00843824479321,0.0851994336057,0.156598508069,0.0105588765602,-0.0105433437273,-0.0516976372496,0.0640111935433,-0.0458357998933,-0.0312670300858,-0.0542281331969
GreBlu9508M,Site5,7,16,L,0.0880538948868,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.132540628673,-0.043188361164,0.102980254828,0.271095393802,0.19103714144,-0.227530847554,-0.251301309514,0.145641333363,-0.0156290243612,-0.0674980889609,-0.141509993277
GreBlu9508M,Site5,7,33,L,0.161339168631,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.331041827272,-0.0445875483396,0.108570630635,0.226333246017,0.328329216926,-0.46303296414,-0.518264527649,0.373828627035,0.0202137496675,-0.112144219945,-0.312470354066
GreBlu9508M,Site5,7,49,L,0.101250025415,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.382720645951,0.14048814752,0.10912599392,0.0523477550059,0.203787519664,-0.229818140019,-0.519107057244,0.408723646518,0.136846705522,-0.178392625225,-0.253774419898
GreBlu9508M,Site5,7,66,L,0.0638130215269,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0758854495092,0.264907748884,0.0972299234031,0.0470158639383,0.00287859679484,0.00122330156499,-0.270852207898,0.165263631989,0.0987885206893,-0.136752584795,-0.0511298293749
GreBlu9508M,Site5,7,82,L,0.0783634540374,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.00249899974858,0.131476077131,0.158319384522,0.146080838948,-0.290686349282,0.387313859746,-0.103878043876,0.188659220941,0.149655620191,-0.179773482666,0.0482659961119
GreBlu9508M,Site5,7,99,L,0.0623340304899,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0745523200567,0.0551856569751,0.00951054270873,0.101223762838,-0.264884502425,0.394324295914,0.0518126812981,0.209924768685,0.0335976987233,-0.138806347248,0.0793428674765
GreBlu9508M,Site5,7,116,L,0.0853138080317,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0531698848253,0.205954914939,0.0179312914201,0.028377935558,-0.366526435667,0.521618792114,0.0854629212383,0.195427519573,-0.012996967138,-0.22231629383,0.0163182315765
GreBlu9508M,Site5,7,132,L,0.100435576426,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.10562120189,0.23366829774,-0.0422891613405,-0.0783766497853,-0.408444683521,0.463310594226,-0.0954186481022,0.325640962844,0.0333469571946,-0.210923877565,-0.0695020445339
GreBlu9508M,Site5,7,149,L,0.110497057437,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.132146644489,0.232478951504,0.105401816929,0.0816695901479,-0.426885780264,0.501343385497,-0.086720634399,0.371985895161,0.111687297946,-0.236099266868,0.0882886751188
GreBlu9508M,Site5,7,165,L,0.111914785094,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.126983671874,0.410247994398,0.0880264229903,0.0571135029986,-0.316757216326,0.403562737018,-0.146006808687,0.3432970494,0.0734893251221,-0.246520029489,0.0320705623961
GreBlu9508M,Site5,7,182,L,0.0555829913596,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.00476676173426,0.180828907576,-0.0503270251497,-0.0560220612066,-0.087623953117,0.115752199492,-0.150661787568,0.134635672737,0.0475720811654,0.000768649238178,-0.0609359908129
GreBlu9508M,Site5,8,0,L,0.0678855662995,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.150483569736,-0.0924610247831,0.161297530016,0.0201806221532,-0.0891274707071,0.146246467727,-0.198321575802,0.338113206059,0.0345406757922,-0.122848007498,0.123441550829
GreBlu9508M,Site5,8,16,L,0.133599449825,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.3767922239,0.0162675033499,0.066324853735,-0.0928350201305,0.0969562934207,-0.0254718765977,-0.474049528452,0.602451082072,0.0499488289718,-0.19341208458,-0.0760400457047
GreBlu9508M,Site5,8,33,L,0.218865866351,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.676112066635,0.201185931092,0.0651060535669,-0.205001761336,0.0557598612592,-0.117683656945,-0.741763045052,0.859052584171,0.21607303974,-0.230620098873,-0.336798760911
GreBlu9508M,Site5,8,49,L,0.152453148554,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.428912832538,0.346559118439,0.152205289137,-0.19615941984,-0.109108054439,0.166081374996,-0.485084263965,0.605912626429,0.134519640983,-0.20728561201,-0.150471288322
GreBlu9508M,Site5,8,66,L,0.201205344339,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.28187422032,0.424088564775,0.269226754003,-0.0494422095455,-0.470138227106,0.586914639372,-0.329407221081,0.586299547564,0.159003877022,-0.395509659745,0.0688103832434
GreBlu9508M,Site5,8,82,L,0.11783043189,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0938106898997,0.244636432003,0.121679748375,-0.120264428889,-0.284856336439,0.595976212116,-0.184223049613,0.151082046518,0.287947737211,-0.216395340412,0.118265900859
GreBlu9508M,Site5,8,99,L,0.0215058790959,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0360725407849,0.0817816665933,0.0804367496055,-0.0879373256155,-0.1165590877,0.105437955143,-0.0547480737864,0.0514304744286,0.0788894080828,-0.0220819261756,0.0651580602046
GreBlu9508M,Site5,8,116,L,0.107805079776,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.185185395924,0.340062354798,-0.0363134880863,-0.235223587805,-0.424283360042,0.589693242223,0.0190162139942,0.094515783246,0.248899863479,-0.211291732401,0.0742357547656
GreBlu9508M,Site5,8,132,L,0.152571067265,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.125195335353,0.361484986072,-0.0308409074077,-0.169537044511,-0.50878112508,0.772993781047,0.022149593993,0.149712138825,0.211276575713,-0.21788789041,0.0609315067071
GreBlu9508M,Site5,8,149,L,0.149246826344,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.171711894353,0.354663651713,-0.0529751494565,-0.314855041092,-0.403736881481,0.774934238398,0.0195930934393,0.112550808463,0.15403258417,-0.179059995605,0.167316029531
GreBlu9508M,Site5,8,165,L,0.195748492018,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.161206641483,0.412267367242,0.0363944973206,-0.22639712831,-0.574352688494,0.977965906913,0.136220562375,0.111814207572,0.075347636257,-0.241073139808,0.176020917768
GreBlu9508M,Site5,8,182,L,0.0669407254043,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0285875252985,0.11530449113,-0.0689039387471,-0.0922609194667,-0.218989324616,0.397789260678,-0.0105741639127,0.0829294319893,-0.0424978550468,-0.0964089637596,0.130805303205
GreBlu9508M,Site5,9,0,L,0.0474774972374,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.12446874521,-0.0364090638951,0.152049505944,0.257778039017,-0.0938735386912,0.0865771294762,-0.0424046905002,0.223040937081,-0.0815745656787,-0.0785824092729,-0.0755787396
GreBlu9508M,Site5,9,16,L,0.0845199293936,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.226321740753,-0.0770205746853,0.225090375681,0.334493872452,0.0106308797736,-0.124623820747,-0.216275317604,0.304775198175,-0.0122779246043,-0.0835957838942,-0.207196786726
GreBlu9508M,Site5,9,33,L,0.145194497489,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.416442135525,0.0081081687428,0.111272582256,0.159205252013,0.134042180431,-0.272649332652,-0.576775232495,0.492905150232,0.0844486803517,-0.0872505614741,-0.315005658724
GreBlu9508M,Site5,9,49,L,0.119273279084,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.381821891184,0.102189686219,0.0475496825339,-0.0182667892663,-0.292670297797,0.0612924881806,-0.451918966632,0.548553141273,0.20371096628,-0.180218858016,-0.238079276614
GreBlu9508M,Site5,9,66,L,0.12881516956,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.244488885329,0.247819959223,0.0287921481323,-0.0207295303486,-0.410786794601,0.345643458231,-0.230621282132,0.413804196716,0.131064424525,-0.229656313648,-0.0984189814284
GreBlu9508M,Site5,9,82,L,0.136190407545,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.2209931494,0.169569411141,0.120359738569,-0.106648158068,-0.380227820899,0.578680527705,-0.17637982292,0.451140898919,0.0587498195427,-0.258907031847,-0.057833709944
GreBlu9508M,Site5,9,99,L,0.065794905282,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0831388655178,0.139736020281,0.06145253441,-0.0936604031585,-0.112530636846,0.337787840754,-0.0751586183043,0.18225602037,-0.00335582899739,-0.243319052294,-0.0630012166021
GreBlu9508M,Site5,9,116,L,0.125335354783,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.15622496837,0.098788095373,0.0604078414207,-0.00699446613538,-0.417723121257,0.598490046508,0.00352632501549,0.425266860163,-0.0024467283611,-0.181358364155,-0.0155874002688
GreBlu9508M,Site5,9,132,L,0.178064833306,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.212609454376,0.272926661307,-0.109406934597,-0.0619196554111,-0.539835862803,0.536339517507,-0.0815290210681,0.554975550122,0.150485135025,-0.167428250867,-0.170477105444
GreBlu9508M,Site5,9,149,L,0.18158444777,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.162599026426,0.222463988109,-0.076000837325,-0.0249191980822,-0.598592361385,0.592730205869,-0.0406245452329,0.513675960708,0.13138852545,-0.0831331328827,-0.169595561932
GreBlu9508M,Site5,9,165,L,0.163464417051,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.231610335341,0.257413061695,0.022178666716,-0.0614506219314,-0.451739779478,0.511281864015,-0.0648923769184,0.540679792206,0.0702198831995,-0.139307928434,-0.107411691881
GreBlu9508M,Site5,9,182,L,0.096456353145,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.163888602494,0.225028050197,-0.0522298365852,-0.136697506311,-0.24307091921,0.197492316077,-0.143276588798,0.393845169205,0.0164893586221,-0.222011484105,-0.163510865728
GreBlu9508M,Site5,10,0,L,0.041082207069,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0177492818596,-0.118233023489,0.00309455411109,0.0446248816688,-0.233361948252,0.178401599456,0.0417556918249,0.134976255854,-0.0218378582946,0.0208125282254,0.096804942949
GreBlu9508M,Site5,10,16,L,0.0666456324978,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.209750222399,-0.0563105788926,-0.0444974370805,-0.0339532847308,-0.141118064501,0.0633555230568,-0.15362465529,0.380230522929,-0.0180331007837,-0.0152348072994,-0.10072825004
GreBlu9508M,Site5,10,33,L,0.153991302968,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.492454817323,0.15750162125,-0.00294309017068,-0.158916918052,-0.154461994164,0.0547789836831,-0.54629759993,0.692472054691,0.17430380509,-0.141939626985,-0.349040664367
GreBlu9508M,Site5,10,49,L,0.190293278212,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.452930457864,0.392334285421,0.0669067353804,-0.252005312006,-0.260885634555,0.201764410088,-0.538998940555,0.682213672709,0.228699866891,-0.306816536177,-0.303298238413
GreBlu9508M,Site5,10,66,L,0.14816532987,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.181273864938,0.351075050785,0.114689182342,-0.186369387309,-0.397506850988,0.41746484713,-0.326021939864,0.445024994947,0.18880346866,-0.321188252084,-0.115319928333
GreBlu9508M,Site5,10,82,L,0.148424047539,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.108990431164,0.246541316618,0.119185968949,-0.17398620429,-0.397432116173,0.674799867758,-0.134394747532,0.35350529077,0.101472947574,-0.346647669575,0.00837418451806
GreBlu9508M,Site5,10,99,L,0.0795876339448,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0306729514352,0.163782760181,-0.0103549946883,-0.0406717139392,-0.282614766937,0.507682592284,0.0815095722438,0.169789402676,0.00282840029351,-0.0842959373465,0.0519708249187
GreBlu9508M,Site5,10,116,L,0.170771278641,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0509988290904,0.303662959921,0.0172212862906,-0.0662919015597,-0.44681551513,0.827954264874,0.173352901854,0.176750776663,-0.0472549812516,-0.250852756591,0.0527718981055
GreBlu9508M,Site5,10,132,L,0.203524049754,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0309585933623,0.53869929312,0.169562290726,-0.158499063865,-0.623058334866,0.825913332441,0.0450040074763,0.321603473541,0.042416623232,-0.273357860522,0.121754193773
GreBlu9508M,Site5,10,149,L,0.192467321697,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0125696167045,0.333092624726,0.251731572895,-0.0337532972383,-0.657792043733,0.838506531619,0.157342846256,0.324652232318,-0.0667912978985,-0.110476426534,0.139420048082
GreBlu9508M,Site5,10,165,L,0.186060932628,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0216525808289,0.482492276409,0.150039002349,-0.234289568844,-0.477500126264,0.773459771153,-0.0544573550184,0.297037239372,0.0717978299232,-0.185358886718,0.0715718086023
GreBlu9508M,Site5,10,182,L,0.092462200062,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0585486418225,0.200940289511,0.0941894353153,-0.0767866555422,-0.420207897613,0.5526665644,-0.0715383626738,0.100386242479,0.113234018732,-0.0662870318497,0.0430301518591
GreBlu9508M,Site5,11,0,L,0.0238222964822,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.026774802758,-0.0159711639015,0.0490226159803,0.121834978797,-0.109260576468,0.0841343221596,0.0234946063669,-0.00078506146526,-0.0119145429734,-0.0399270640432,-0.000293335674811
GreBlu9508M,Site5,11,16,L,0.0524357556788,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0747351792058,-0.00225086826046,0.0205110956239,0.173859392974,0.0876572805244,-0.0840720264446,-0.133528060636,0.0833739234721,-0.0150945891093,-0.103609524525,-0.211111019633
GreBlu9508M,Site5,11,33,L,0.13769120005,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.479924874037,0.205723730989,0.0623091166715,0.0331632083692,0.0999032168073,-0.152419018929,-0.63822074869,0.523102247912,0.206947924462,-0.114837681011,-0.420548970475
GreBlu9508M,Site5,11,49,L,0.130998127332,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.412263999855,0.326249830466,0.115647617968,-0.0869680485323,-0.201233280088,0.138444771065,-0.454439121317,0.615838062001,0.229960036358,-0.193889236347,-0.195289079596
GreBlu9508M,Site5,11,66,L,0.112722105545,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.209850978428,0.252741420444,0.126250968933,-0.0390143094716,-0.358171289322,0.314587530934,-0.322569443483,0.453901870495,0.185903445187,-0.167707685612,-0.0477585803017
GreBlu9508M,Site5,11,82,L,0.116369001102,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.176603622993,0.145972340516,0.117484495998,-0.0311708896372,-0.322558290463,0.535377152776,-0.155814547694,0.404480651675,-0.00114416918125,-0.190152837901,-0.029005941194
GreBlu9508M,Site5,11,99,L,0.0556787611778,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.11628608163,0.187425781767,0.104413561634,-0.0861666639847,-0.236321411188,0.397391141484,0.00926160450928,0.0224314885689,0.0253706379453,-0.0573460025117,0.0365881486794
GreBlu9508M,Site5,11,116,L,0.0725445669682,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0993762352651,0.165204726121,0.0833669146397,0.0215294299916,-0.324511621077,0.533113815377,0.0151066067389,0.0581459541572,0.0721503383403,-0.0870908680874,0.0926056693237
GreBlu9508M,Site5,11,132,L,0.0939187833914,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0808744552315,0.272790590195,0.124509363996,0.00967532355659,-0.336091790355,0.460831270145,-0.123103037577,0.250377823223,0.123474880901,-0.134634860074,0.107967731825
GreBlu9508M,Site5,11,149,L,0.0756256438311,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0578461508093,0.220059411406,0.0715726280284,0.0623767799063,-0.279596876869,0.423542351399,-0.163633386074,0.166787523748,0.0775251680046,-0.0192376325969,-0.0042966950911
GreBlu9508M,Site5,11,165,L,0.0870662900593,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.0158869610689,0.282690333143,0.157925752417,0.111871619539,-0.338916158874,0.417917664388,-0.0929869672633,0.196565982792,0.0744968877061,-0.104096178258,0.16668653316
GreBlu9508M,Site5,11,182,L,0.03549580975,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.08563157013,0.0584193425515,0.102073391977,0.10604357855,-0.0333918020152,0.0716382625826,-0.0155942063824,-0.0145448719651,-0.0441036924218,-0.0861652696531,0.138505765349
GreBlu9508M,Site5,12,0,L,0.0924623088666,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0628301033217,-0.160603059286,0.0233649869197,0.136223484498,-0.391676589467,0.310473052777,0.262634716535,0.255807928464,-0.120666254018,-0.00912494220369,0.0403949068344
GreBlu9508M,Site5,12,16,L,0.0987785728766,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.213811004832,-0.0293249239776,-0.0621688003894,0.0276927989886,-0.367649004249,0.179137470105,0.025092519691,0.435276470276,-0.0414608880405,-0.030194181206,-0.0911752966516
GreBlu9508M,Site5,12,33,L,0.173054999567,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.517110611664,0.315950915292,0.0636012992079,-0.143268093776,-0.242705842962,0.137028151624,-0.378607516418,0.722870608979,0.14373558304,-0.270201078627,-0.21626572812
GreBlu9508M,Site5,12,49,L,0.176779854874,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.369369245449,0.451237757642,0.14891647047,-0.199670859571,-0.358884523899,0.310499106427,-0.394050390139,0.619193547732,0.22717550841,-0.258856131588,-0.138372272523
GreBlu9508M,Site5,12,66,L,0.206318367415,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.177028141696,0.399782197608,0.0468146530404,-0.285556461713,-0.597713422976,0.648921345357,-0.291337626768,0.48847475749,0.20470020223,-0.368643431673,-0.0924741663961
GreBlu9508M,Site5,12,82,L,0.185666001465,NCM,Call2,GreBlu9508M_Site5_Call2_L,-0.0399791799683,0.211168650752,0.0149999180201,-0.0437881065278,-0.435807534387,0.843821166828,0.107848747547,0.347466345654,-0.113664008608,-0.371802880472,-0.0376896514147
GreBlu9508M,Site5,12,99,L,0.151796839638,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.201415697251,0.112711315952,0.000469007791401,-0.0736601925425,-0.274291034795,0.834490940669,0.239704924445,0.0389738959825,-0.100038589856,-0.323324483278,0.139257572818
GreBlu9508M,Site5,12,116,L,0.182964954352,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.180010752983,0.239514030802,0.0484258156515,0.0178440168502,-0.563801447776,0.931336855249,0.226007203353,0.119021666746,0.0196721653972,-0.181163756094,0.108356611647
GreBlu9508M,Site5,12,132,L,0.195561702792,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.135026507849,0.348722993785,0.0754563087618,-0.0418628262772,-0.601804221766,0.913275457278,0.126494480963,0.178849908531,0.112347918958,-0.275894403846,0.147221539655
GreBlu9508M,Site5,12,149,L,0.227793917514,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.094552562766,0.469131718474,0.248744066305,-0.101885584297,-0.710455020335,1.0,0.0418862729135,0.202848046904,0.168367178255,-0.252325142431,0.244382235198
GreBlu9508M,Site5,12,165,L,0.224168731827,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.130724662088,0.466348470284,0.18302223665,-0.139492102653,-0.710631163961,0.994961990137,0.0873482519629,0.138220264455,0.135146422028,-0.177769119553,0.220924340874
GreBlu9508M,Site5,12,182,L,0.150847497373,NCM,Call2,GreBlu9508M_Site5_Call2_L,0.101739821039,0.358383517702,0.0329551134506,-0.179269240593,-0.54969643177,0.803490213668,-0.04763469573,0.0664728707107,0.185338845487,-0.070387399805,0.111826676985
GreBlu9508M,Site5,13,0,L,0.0550960635212,L,Call2,GreBlu9508M_Site5_Call2_L,0.187104852468,-0.018279606324,0.109415715006,0.135661131064,-0.175237235912,0.268961648974,0.0287044794682,-0.0823887285095,-0.0224445539016,-0.0980196355735,0.0476958443404
GreBlu9508M,Site5,13,16,L,0.036547596244,L,Call2,GreBlu9508M_Site5_Call2_L,0.0420352864912,-0.00403249719592,0.104953203909,0.10600242171,-0.0985428689446,0.0859991698574,-0.0788436562434,0.0499619958701,0.00774382941432,-0.0223573140061,-0.028671086552
GreBlu9508M,Site5,13,33,L,0.119173411834,L,Call2,GreBlu9508M_Site5_Call2_L,-0.291940527191,0.175288093695,0.195193853005,0.118139408793,-0.0626532797385,-0.0223081741634,-0.472763810795,0.4069281152,0.174616173285,-0.131743101301,-0.191366387752
GreBlu9508M,Site5,13,49,L,0.120625382999,L,Call2,GreBlu9508M_Site5_Call2_L,-0.383434206006,0.315314560145,0.108808089646,-0.0602173612128,-0.261450016958,0.1852374503,-0.390279154726,0.52120772756,0.207249745937,-0.175802575651,-0.188350681362
GreBlu9508M,Site5,13,66,L,0.141729798797,L,Call2,GreBlu9508M_Site5_Call2_L,-0.234042997191,0.173470461734,0.0197212121855,0.0374493256838,-0.536712989717,0.431664126764,-0.281872219009,0.44565672497,0.226879472024,-0.123483350714,-0.107639528824
GreBlu9508M,Site5,13,82,L,0.0849423708468,L,Call2,GreBlu9508M_Site5_Call2_L,-0.0416972696255,0.10690457919,0.000728156276323,0.0717275058069,-0.330942807616,0.482389029519,-0.0514418008205,0.196193656057,0.0363868587131,-0.0898344193299,-4.62696885525e-05
GreBlu9508M,Site5,13,99,L,0.0327408550285,L,Call2,GreBlu9508M_Site5_Call2_L,0.131869602052,-0.0393400912255,0.0538367563444,0.116409761511,-0.101761602287,0.188156913921,0.105038297164,-0.0857187975155,-0.0155435279751,-0.00448128805631,0.111942770371
GreBlu9508M,Site5,13,116,L,0.132703063776,L,Call2,GreBlu9508M_Site5_Call2_L,0.196161181403,0.219521357308,0.0339289687159,-0.0122317592171,-0.42932723792,0.681660118801,0.179519382681,0.0295756905512,0.0703938762618,-0.304034866185,0.275893533295
GreBlu9508M,Site5,13,132,L,0.145494973822,L,Call2,GreBlu9508M_Site5_Call2_L,0.0110933448353,0.130742274739,0.014953593882,0.0985966660955,-0.561788644929,0.669094161514,0.127550524106,0.222579126933,0.0548818868623,-0.104882848856,0.238616988342
GreBlu9508M,Site5,13,149,L,0.12781270087,L,Call2,GreBlu9508M_Site5_Call2_L,-0.0796520284773,0.146907970026,0.045518001737,0.0949865788906,-0.476156534063,0.608130964156,0.212076515621,0.212339419676,-0.00799688320649,0.0678830818264,0.103054726617
GreBlu9508M,Site5,13,165,L,0.121230839811,L,Call2,GreBlu9508M_Site5_Call2_L,-0.0169958901201,0.158926228384,0.0591225885508,0.0638024669269,-0.506945359402,0.566752782654,0.106778247636,0.215323570554,0.0520053248402,-0.0633646453061,0.137013505737
GreBlu9508M,Site5,13,182,L,0.02521455824,L,Call2,GreBlu9508M_Site5_Call2_L,-0.0171232491971,0.0167228864118,0.0350200466579,0.0311638934172,-0.149707366338,0.143789181747,0.045297305281,0.0636264031151,0.023432010879,-0.00854964590573,0.0529838186774
GreBlu9508M,Site5,14,0,L,0.0936402357766,L,Call2,GreBlu9508M_Site5_Call2_L,0.0543362357457,-0.0143467695242,0.104681164462,0.166202207322,-0.550385955037,0.426760972693,0.0913475485998,0.182694121042,0.102424663088,-0.114514561443,0.0623833878725
GreBlu9508M,Site5,14,16,L,0.0479356379223,L,Call2,GreBlu9508M_Site5_Call2_L,-0.0770029515994,0.0211799446376,0.0317670974721,0.0532913905307,-0.228784097696,0.130039176917,-0.0654185011665,0.219854034256,0.0447490305303,-0.129335106573,-0.0924656910152
GreBlu9508M,Site5,14,33,L,0.139649207233,L,Call2,GreBlu9508M_Site5_Call2_L,-0.390322000398,0.202470726924,0.0710168464841,-0.0814771815404,-0.236514837991,0.0633346427165,-0.470841375872,0.614026289854,0.214912299796,-0.1403944176,-0.318832338119
GreBlu9508M,Site5,14,49,L,0.166164068117,L,Call2,GreBlu9508M_Site5_Call2_L,-0.370995777499,0.452880497,0.0823283859418,-0.12888584204,-0.324821070609,0.268382957404,-0.428888815784,0.629879008525,0.242576936065,-0.26425807357,-0.214892736956
GreBlu9508M,Site5,14,66,L,0.1424917426,L,Call2,GreBlu9508M_Site5_Call2_L,-0.20693861289,0.402773294946,0.134891854365,-0.0628039090669,-0.418895594805,0.500892672288,-0.276390734295,0.445009411096,0.145760323229,-0.344410769457,-0.00767532911343
GreBlu9508M,Site5,14,82,L,0.160782470071,L,Call2,GreBlu9508M_Site5_Call2_L,-0.110333971258,0.263298591321,0.177285233718,-0.0436636678105,-0.382635715151,0.757583188529,-0.112435696628,0.361684035527,-0.0173293115792,-0.318793367961,0.0392071790581
GreBlu9508M,Site5,14,99,L,0.109870235205,L,Call2,GreBlu9508M_Site5_Call2_L,0.0753383296913,0.182183063723,0.180605104702,-0.105228165142,-0.270674324493,0.623391188827,0.0982634106508,0.119052477327,-0.0743882302393,-0.147174937552,-0.00783850830097
GreBlu9508M,Site5,14,116,L,0.19834063493,L,Call2,GreBlu9508M_Site5_Call2_L,0.014519239302,0.310504588955,0.197448015954,-0.0366819551554,-0.588886050318,0.93059690063,0.139315687681,0.341687478686,-0.0426508600327,-0.220918347437,0.0385753621182
GreBlu9508M,Site5,14,132,L,0.166950772602,L,Call2,GreBlu9508M_Site5_Call2_L,0.0930309856894,0.339011684302,-0.0168277100312,-0.0481623554487,-0.580463817243,0.712401270368,0.0246272668444,0.243047422354,0.0647683026161,-0.173243073837,0.0826042762543
GreBlu9508M,Site5,14,149,L,0.143981605101,L,Call2,GreBlu9508M_Site5_Call2_L,-0.0223092433924,0.247790446829,0.143977225341,0.022308920825,-0.560726396602,0.668813368269,-0.0568347767663,0.257305943597,0.0718951988546,-0.144625793934,0.0738034268814
GreBlu9508M,Site5,14,165,L,0.158948809221,L,Call2,GreBlu9508M_Site5_Call2_L,0.113323599143,0.282088866765,0.0950913619373,-0.0432851683689,-0.683271005735,0.741412680453,0.18425938074,0.196814957456,0.0514658300883,-0.0986497430638,0.112215068053
GreBlu9508M,Site5,14,182,L,0.0985834381376,L,Call2,GreBlu9508M_Site5_Call2_L,-0.00807963167198,0.336061125409,0.0686374193276,-0.105089971931,-0.382112079746,0.481839588361,-0.00489505720217,0.222151389859,0.0965785661853,-0.0750726327828,0.0260362850033
